lookup_id,sku_brand,fill_style_id,fill_style_name,fill_style_name_grouping,fill_sku_shopify,fill_barcode
3051,GSBP941CETLI-B449-32-18,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448958787667,197217616558
3052,GSBP941CETLI-B449-32-20,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448958754899,197217616572
3053,GSBP941CETLI-B449-32-22,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448959082579,197217616589
3054,GSBP941CETLI-B449-32-24,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448958722131,197217616596
3055,GSBP941CETLI-B449-32-26,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448959049811,197217616602
3056,GSBP941CETLI-B449-32-28,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448959246419,197217616619
3057,GSBP941CETLI-B449-32-30,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448959017043,197217616626
3058,GSBP941CETLI-B449-32-32,7180698419283,GOOD LEGS STRAIGHT SPLIT POCKETS,Good Legs Straight Split Pockets,41448958984275,197217616633
152673,GLRSB731002-I1217-00,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157585491,197217894000
152674,GLRSB731002-I1217-0,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157618259,197217893997
152675,GLRSB731002-I1217-2,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157651027,197217894079
152676,GLRSB731002-I1217-4,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157945939,197217894154
152677,GLRSB731002-I1217-6,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157913171,197217894161
152678,GLRSB731002-I1217-8,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157388883,197217894178
152679,GLRSB731002-I1217-10,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157421651,197217894017
152680,GLRSB731002-I1217-12,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157454419,197217894024
152681,GLRSB731002-I1217-14,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157487187,197217894031
152682,GLRSB731002-I1217-15,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157519955,197217894048
152683,GLRSB731002-I1217-16,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157552723,197217894055
152684,GLRSB731002-I1217-18,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157683795,197217894062
152685,GLRSB731002-I1217-20,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157716563,197217894086
152686,GLRSB731002-I1217-22,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157749331,197217894093
152687,GLRSB731002-I1217-24,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157782099,197217894109
152688,GLRSB731002-I1217-26,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157814867,197217894116
152689,GLRSB731002-I1217-28,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157847635,197217894123
152690,GLRSB731002-I1217-30,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157880403,197217894130
152691,GLRSB731002-I1217-32,7652498571347,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904157978707,197217894147
152654,GLRSB731001-I1218-00,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156504147,197217890750
152655,GLRSB731001-I1218-0,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156536915,197217890743
152656,GLRSB731001-I1218-2,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904155947091,197217890828
152657,GLRSB731001-I1218-4,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904155979859,197217890903
152658,GLRSB731001-I1218-6,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156012627,197217890910
152659,GLRSB731001-I1218-8,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156045395,197217890927
152660,GLRSB731001-I1218-10,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156078163,197217890767
152661,GLRSB731001-I1218-12,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156110931,197217890774
152662,GLRSB731001-I1218-14,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156143699,197217890781
152663,GLRSB731001-I1218-15,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156176467,197217890798
152664,GLRSB731001-I1218-16,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156209235,197217890804
152665,GLRSB731001-I1218-18,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156242003,197217890811
152666,GLRSB731001-I1218-20,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156274771,197217890835
152667,GLRSB731001-I1218-22,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156307539,197217890842
152668,GLRSB731001-I1218-24,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156340307,197217890859
152669,GLRSB731001-I1218-26,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156373075,197217890866
152670,GLRSB731001-I1218-28,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156405843,197217890873
152671,GLRSB731001-I1218-30,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156438611,197217890880
152672,GLRSB731001-I1218-32,7652498473043,GOOD LOW RISE BOOTCUT JEANS,Good Bootcut,42904156471379,197217890897
143899,GNIP024B002-K406-00,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962573395,197217796205
143900,GNIP024B002-K406-0,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962737235,197217796199
143901,GNIP024B002-K406-2,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962606163,197217796274
143902,GNIP024B002-K406-4,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962770003,197217796359
143903,GNIP024B002-K406-6,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962638931,197217796366
143904,GNIP024B002-K406-8,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962802771,197217796373
143905,GNIP024B002-K406-10,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962671699,197217796212
143906,GNIP024B002-K406-12,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962835539,197217796229
143907,GNIP024B002-K406-14,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962704467,197217796236
143908,GNIP024B002-K406-15,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962868307,197217796243
143909,GNIP024B002-K406-16,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962507859,197217796250
143910,GNIP024B002-K406-18,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962901075,197217796267
143911,GNIP024B002-K406-20,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962475091,197217796281
143912,GNIP024B002-K406-22,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962966611,197217796298
143913,GNIP024B002-K406-24,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962442323,197217796304
143914,GNIP024B002-K406-26,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962933843,197217796311
143915,GNIP024B002-K406-28,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962409555,197217796328
143916,GNIP024B002-K406-30,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962540627,197217796335
143917,GNIP024B002-K406-32,7509323448403,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414962376787,197217796342
143880,GNIP024001-I1075-00,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414963949651,197217793426
143881,GNIP024001-I1075-0,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964244563,197217793419
143882,GNIP024001-I1075-2,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964113491,197217793495
143883,GNIP024001-I1075-4,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964211795,197217793570
143884,GNIP024001-I1075-6,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964080723,197217793587
143885,GNIP024001-I1075-8,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414963982419,197217793594
143886,GNIP024001-I1075-10,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964047955,197217793433
143887,GNIP024001-I1075-12,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964146259,197217793440
143888,GNIP024001-I1075-14,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964015187,197217793457
143889,GNIP024001-I1075-15,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964408403,197217793464
143890,GNIP024001-I1075-16,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964539475,197217793471
143891,GNIP024001-I1075-18,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964277331,197217793488
143892,GNIP024001-I1075-20,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964506707,197217793501
143893,GNIP024001-I1075-22,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964310099,197217793518
143894,GNIP024001-I1075-24,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964473939,197217793525
143895,GNIP024001-I1075-26,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964342867,197217793532
143896,GNIP024001-I1075-28,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964441171,197217793549
143897,GNIP024001-I1075-30,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964375635,197217793556
143898,GNIP024001-I1075-32,7509323579475,GOOD PETITE 90s RELAXED JEANS,Good 90S Relaxed,42414964179027,197217793563
811,GPFL47SBTE-K001-00,7192502304851,GOOD PETITE FLARE,Good Flare,41476950065235,197217481231
812,GPFL47SBTE-K001-0,7192502304851,GOOD PETITE FLARE,Good Flare,41476950130771,197217481224
813,GPFL47SBTE-K001-2,7192502304851,GOOD PETITE FLARE,Good Flare,41476950163539,197217481309
814,GPFL47SBTE-K001-4,7192502304851,GOOD PETITE FLARE,Good Flare,41476950196307,197217481385
815,GPFL47SBTE-K001-6,7192502304851,GOOD PETITE FLARE,Good Flare,41476950229075,197217481392
816,GPFL47SBTE-K001-8,7192502304851,GOOD PETITE FLARE,Good Flare,41476950261843,197217481408
817,GPFL47SBTE-K001-10,7192502304851,GOOD PETITE FLARE,Good Flare,41476950294611,197217481248
818,GPFL47SBTE-K001-12,7192502304851,GOOD PETITE FLARE,Good Flare,41476950327379,197217481255
819,GPFL47SBTE-K001-14,7192502304851,GOOD PETITE FLARE,Good Flare,41476950360147,197217481262
820,GPFL47SBTE-K001-15,7192502304851,GOOD PETITE FLARE,Good Flare,41476950392915,197217481279
821,GPFL47SBTE-K001-16,7192502304851,GOOD PETITE FLARE,Good Flare,41476950425683,197217481286
822,GPFL47SBTE-K001-18,7192502304851,GOOD PETITE FLARE,Good Flare,41476950458451,197217481293
823,GPFL47SBTE-K001-20,7192502304851,GOOD PETITE FLARE,Good Flare,41476950491219,197217481316
824,GPFL47SBTE-K001-22,7192502304851,GOOD PETITE FLARE,Good Flare,41476950556755,197217481323
825,GPFL47SBTE-K001-24,7192502304851,GOOD PETITE FLARE,Good Flare,41476950589523,197217481330
826,GPFL47SBTE-K001-26,7192502304851,GOOD PETITE FLARE,Good Flare,41476950655059,197217481347
827,GPFL47SBTE-K001-28,7192502304851,GOOD PETITE FLARE,Good Flare,41476950720595,197217481354
828,GPFL47SBTE-K001-30,7192502304851,GOOD PETITE FLARE,Good Flare,41476950786131,197217481361
829,GPFL47SBTE-K001-32,7192502304851,GOOD PETITE FLARE,Good Flare,41476950818899,197217481378
417,GPF873T-B004-00,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298742355,197217355419
418,GPF873T-B004-0,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298775123,197217355402
419,GPF873T-B004-2,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298807891,197217355488
420,GPF873T-B004-4,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298840659,197217355563
421,GPF873T-B004-6,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298873427,197217355570
422,GPF873T-B004-8,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298906195,197217355587
423,GPF873T-B004-10,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298938963,197217355426
424,GPF873T-B004-12,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211298971731,197217355433
425,GPF873T-B004-14,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299004499,197217355440
426,GPF873T-B004-15,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299037267,197217355457
427,GPF873T-B004-16,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299070035,197217355464
428,GPF873T-B004-18,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299102803,197217355471
429,GPF873T-B004-20,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299135571,197217355495
430,GPF873T-B004-22,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299168339,197217355501
431,GPF873T-B004-24,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299201107,197217355518
432,GPF873T-B004-26,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299233875,197217355525
433,GPF873T-B004-28,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299266643,197217355532
434,GPF873T-B004-30,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299299411,197217355549
435,GPF873T-B004-32,7114898407507,GOOD PETITE FLARE JEANS,Good Flare,41211299332179,197217355556
154259,GPF5603T-I1153-00,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904331026515,197217943715
154260,GPF5603T-I1153-0,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330928211,197217943708
154261,GPF5603T-I1153-2,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330993747,197217943784
154262,GPF5603T-I1153-4,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330895443,197217943869
154263,GPF5603T-I1153-6,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330960979,197217943876
154264,GPF5603T-I1153-8,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330862675,197217943883
154265,GPF5603T-I1153-10,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330633299,197217943722
154266,GPF5603T-I1153-12,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330829907,197217943739
154267,GPF5603T-I1153-14,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904331157587,197217943746
154268,GPF5603T-I1153-15,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330797139,197217943753
154269,GPF5603T-I1153-16,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330567763,197217943760
154270,GPF5603T-I1153-18,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330764371,197217943777
154271,GPF5603T-I1153-20,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330600531,197217943791
154272,GPF5603T-I1153-22,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330731603,197217943807
154273,GPF5603T-I1153-24,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904331124819,197217943814
154274,GPF5603T-I1153-26,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330698835,197217943821
154275,GPF5603T-I1153-28,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904331092051,197217943838
154276,GPF5603T-I1153-30,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904330666067,197217943845
154277,GPF5603T-I1153-32,7652515577939,GOOD PETITE FLARE JEANS,Good Flare,42904331059283,197217943852
922,GPFL900001-I983-00,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414998945875,197217794751
923,GPFL900001-I983-0,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999240787,197217794744
924,GPFL900001-I983-2,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414998978643,197217794829
925,GPFL900001-I983-4,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999273555,197217794904
926,GPFL900001-I983-6,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999011411,197217794911
927,GPFL900001-I983-8,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999306323,197217794928
928,GPFL900001-I983-10,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999535699,197217794768
929,GPFL900001-I983-12,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999339091,197217794775
930,GPFL900001-I983-14,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999044179,197217794782
931,GPFL900001-I983-15,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999371859,197217794799
932,GPFL900001-I983-16,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999076947,197217794805
933,GPFL900001-I983-18,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999404627,197217794812
934,GPFL900001-I983-20,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999109715,197217794836
935,GPFL900001-I983-22,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999437395,197217794843
936,GPFL900001-I983-24,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999142483,197217794850
937,GPFL900001-I983-26,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999470163,197217794867
938,GPFL900001-I983-28,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999175251,197217794874
939,GPFL900001-I983-30,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999502931,197217794881
940,GPFL900001-I983-32,7509326430291,GOOD PETITE FLARE JEANS,Good Flare,42414999208019,197217794898
1050,GPPMSD15T-I957-00,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513300051,197217735037
1051,GPPMSD15T-I957-0,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513332819,197217735020
1052,GPPMSD15T-I957-2,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513660499,197217735105
1053,GPPMSD15T-I957-4,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513562195,197217735181
1054,GPPMSD15T-I957-6,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513365587,197217735198
1055,GPPMSD15T-I957-8,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513398355,197217735204
1056,GPPMSD15T-I957-10,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513693267,197217735044
1057,GPPMSD15T-I957-12,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513431123,197217735051
1058,GPPMSD15T-I957-14,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513726035,197217735068
1059,GPPMSD15T-I957-15,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513594963,197217735075
1060,GPPMSD15T-I957-16,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513758803,197217735082
1061,GPPMSD15T-I957-18,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513627731,197217735099
1062,GPPMSD15T-I957-20,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513791571,197217735112
1063,GPPMSD15T-I957-22,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513824339,197217735129
1064,GPPMSD15T-I957-24,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513463891,197217735136
1065,GPPMSD15T-I957-26,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513857107,197217735143
1066,GPPMSD15T-I957-28,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513496659,197217735150
1067,GPPMSD15T-I957-30,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513889875,197217735167
1068,GPPMSD15T-I957-32,7454718722131,GOOD PETITE PALAZZO JEANS,Good Palazzo,42225513529427,197217735174
3002,GPSK873T-B224-00,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701215315,197217355037
3003,GPSK873T-B224-0,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243700887635,197217355020
3004,GPSK873T-B224-2,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243700920403,197217355105
3005,GPSK873T-B224-4,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243700953171,197217355181
3006,GPSK873T-B224-6,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243700985939,197217355198
3007,GPSK873T-B224-8,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701018707,197217355204
3008,GPSK873T-B224-10,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701051475,197217355044
3009,GPSK873T-B224-12,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701084243,197217355051
3010,GPSK873T-B224-14,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701117011,197217355068
3011,GPSK873T-B224-15,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701149779,197217355075
3012,GPSK873T-B224-16,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701182547,197217355082
3013,GPSK873T-B224-18,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701248083,197217355099
3014,GPSK873T-B224-20,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555814483,197217355112
3015,GPSK873T-B224-22,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555847251,197217355129
3016,GPSK873T-B224-24,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555880019,197217355136
3017,GPSK873T-B224-26,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555912787,197217355143
3018,GPSK873T-B224-28,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555945555,197217355150
3019,GPSK873T-B224-30,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41029555978323,197217355167
3020,GPSK873T-B224-32,7051179425875,GOOD PETITE SKINNY JEANS,Good Skinny,41243701280851,197217355174
1174,GPSK941ET-B866-00,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620250195,197217066452
1175,GPSK941ET-B866-0,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620151891,197217066315
1176,GPSK941ET-B866-2,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620217427,197217066322
1177,GPSK941ET-B866-4,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620512339,197217066339
1178,GPSK941ET-B866-6,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620545107,197217066346
1179,GPSK941ET-B866-8,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620610643,197217066353
1180,GPSK941ET-B866-10,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620381267,197217066360
1181,GPSK941ET-B866-12,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620282963,197217066377
1182,GPSK941ET-B866-14,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620479571,197217066384
1183,GPSK941ET-B866-15,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620643411,197217066469
1184,GPSK941ET-B866-16,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620414035,197217066391
1185,GPSK941ET-B866-18,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620348499,197217066407
1186,GPSK941ET-B866-20,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620446803,197217066414
1187,GPSK941ET-B866-22,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620184659,197217066421
1188,GPSK941ET-B866-24,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620577875,197217066438
1189,GPSK941ET-B866-26,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620315731,197217066445
1190,GPSK941ET-B866-28,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620676179,197217080229
1191,GPSK941ET-B866-30,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,42566620708947,197217081400
1192,GPSK941ET-B866-32,6946544582739,GOOD PETITE SKINNY JEANS,Good Skinny,41211181400147,197217353460
1337,GPSK47SBTE-K001-00,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853161555,197217320660
1338,GPSK47SBTE-K001-0,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853194323,197217320653
1339,GPSK47SBTE-K001-2,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853227091,197217320738
1340,GPSK47SBTE-K001-4,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853259859,197217320813
1341,GPSK47SBTE-K001-6,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853292627,197217320820
1342,GPSK47SBTE-K001-8,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853325395,197217320837
1343,GPSK47SBTE-K001-10,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853358163,197217320677
1344,GPSK47SBTE-K001-12,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853390931,197217320684
1345,GPSK47SBTE-K001-14,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853423699,197217320691
1346,GPSK47SBTE-K001-15,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853456467,197217320707
1347,GPSK47SBTE-K001-16,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853489235,197217320714
1348,GPSK47SBTE-K001-18,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853522003,197217320721
1349,GPSK47SBTE-K001-20,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853554771,197217320745
1350,GPSK47SBTE-K001-22,7049478307923,GOOD PETITE SKINNY NEVER FADE JEANS,Good Skinny,41025853587539,197217320752
